ids,level,vendor_value,default_skin,chat_link,name,icon,description,type,rarity,flags,game_types,restrictions
157,9,21,13,[&AgGdAAAA],Malign Country Coat,https://render.guildwars2.com/file/F03808FFE89B40044671EED2E427053B389BE0A1/61007.png,,Armor,Fine,[Ljava.lang.String;@1e20cfd5,[Ljava.lang.String;@291287fe,[Ljava.lang.String;@2452e935
158,12,17,40,[&AgGeAAAA],Precise Worn Chain Greaves,https://render.guildwars2.com/file/044D675DA29AFB786E32612D6B9141CA08D1EFEA/61009.png,,Armor,Fine,[Ljava.lang.String;@63489b74,[Ljava.lang.String;@7b0eaeaf,[Ljava.lang.String;@461efb47
159,14,24,97,[&AgGfAAAA],Malign Swindler Mask,https://render.guildwars2.com/file/F1D496205002073C9656A7E6E7550D0041045F0E/61016.png,,Armor,Fine,[Ljava.lang.String;@75b6a9f0,[Ljava.lang.String;@52021f09,[Ljava.lang.String;@5c77a830
160,19,29,97,[&AgGgAAAA],Malign Swindler Mask,https://render.guildwars2.com/file/F1D496205002073C9656A7E6E7550D0041045F0E/61016.png,,Armor,Fine,[Ljava.lang.String;@6d02b43a,[Ljava.lang.String;@2dbb6943,[Ljava.lang.String;@6f83c1aa
161,14,29,13,[&AgGhAAAA],Malign Country Coat,https://render.guildwars2.com/file/F03808FFE89B40044671EED2E427053B389BE0A1/61007.png,,Armor,Fine,[Ljava.lang.String;@ed4c242,[Ljava.lang.String;@760f14c6,[Ljava.lang.String;@88a35
162,62,212,35,[&AgGiAAAA],Berserker's Sneakthief Sandals of the Dolyak,https://render.guildwars2.com/file/B7D77D6B1735D07F4AB93DE2DED06A1FEBB7F3EE/561550.png,,Armor,Exotic,[Ljava.lang.String;@7177950f,[Ljava.lang.String;@59999fb1,[Ljava.lang.String;@57be0960
163,19,35,13,[&AgGjAAAA],Malign Country Coat,https://render.guildwars2.com/file/F03808FFE89B40044671EED2E427053B389BE0A1/61007.png,,Armor,Fine,[Ljava.lang.String;@13a37880,[Ljava.lang.String;@5e314816,[Ljava.lang.String;@4b403076
164,17,21,40,[&AgGkAAAA],Precise Worn Chain Greaves,https://render.guildwars2.com/file/044D675DA29AFB786E32612D6B9141CA08D1EFEA/61009.png,,Armor,Fine,[Ljava.lang.String;@6c12c577,[Ljava.lang.String;@647dc70d,[Ljava.lang.String;@30d8526c
165,21,36,13,[&AgGlAAAA],Strong Country Coat,https://render.guildwars2.com/file/F03808FFE89B40044671EED2E427053B389BE0A1/61007.png,,Armor,Fine,[Ljava.lang.String;@7a511781,[Ljava.lang.String;@125cc1,[Ljava.lang.String;@a5db661
166,21,30,97,[&AgGmAAAA],Strong Swindler Mask,https://render.guildwars2.com/file/F1D496205002073C9656A7E6E7550D0041045F0E/61016.png,,Armor,Fine,[Ljava.lang.String;@78e4ce74,[Ljava.lang.String;@afb23f6,[Ljava.lang.String;@189d823c
167,22,25,40,[&AgGnAAAA],Ravaging Worn Chain Greaves,https://render.guildwars2.com/file/044D675DA29AFB786E32612D6B9141CA08D1EFEA/61009.png,,Armor,Fine,[Ljava.lang.String;@7f94c1f0,[Ljava.lang.String;@21dd3718,[Ljava.lang.String;@72ea5446
168,64,324,12,[&AgGoAAAA],Rampager's Sneakthief Coat of the Pack,https://render.guildwars2.com/file/142DBA7E1144E3A61A02D9C8EC44225F327597F2/561549.png,,Armor,Exotic,[Ljava.lang.String;@612b445,[Ljava.lang.String;@5f506e36,[Ljava.lang.String;@177de733
169,26,35,97,[&AgGpAAAA],Strong Swindler Mask,https://render.guildwars2.com/file/F1D496205002073C9656A7E6E7550D0041045F0E/61016.png,,Armor,Fine,[Ljava.lang.String;@3715d9fe,[Ljava.lang.String;@2436e3c5,[Ljava.lang.String;@784b18ab
170,26,42,13,[&AgGqAAAA],Strong Country Coat,https://render.guildwars2.com/file/F03808FFE89B40044671EED2E427053B389BE0A1/61007.png,,Armor,Fine,[Ljava.lang.String;@772cee,[Ljava.lang.String;@19b4df37,[Ljava.lang.String;@a0f3f0f
171,70,236,35,[&AgGrAAAA],Berserker's Sneakthief Sandals of Dwayna,https://render.guildwars2.com/file/B7D77D6B1735D07F4AB93DE2DED06A1FEBB7F3EE/561550.png,,Armor,Exotic,[Ljava.lang.String;@2aa1e0a5,[Ljava.lang.String;@1308b943,[Ljava.lang.String;@2cfa9172
172,31,47,37,[&AgGsAAAA],Strong Magician Coat,https://render.guildwars2.com/file/D1BBAB94232E2AD1F1253D573D45C4DCECDF0E02/61018.png,,Armor,Fine,[Ljava.lang.String;@5ffe34a5,[Ljava.lang.String;@7aff5337,[Ljava.lang.String;@2c6b2f8a
173,31,39,97,[&AgGtAAAA],Strong Swindler Mask,https://render.guildwars2.com/file/F1D496205002073C9656A7E6E7550D0041045F0E/61016.png,,Armor,Fine,[Ljava.lang.String;@54624a74,[Ljava.lang.String;@7a971741,[Ljava.lang.String;@7af195cf
174,36,53,37,[&AgGuAAAA],Strong Magician Coat,https://render.guildwars2.com/file/D1BBAB94232E2AD1F1253D573D45C4DCECDF0E02/61018.png,,Armor,Fine,[Ljava.lang.String;@f13f264,[Ljava.lang.String;@49e43818,[Ljava.lang.String;@b0b037a
175,27,28,40,[&AgGvAAAA],Ravaging Worn Chain Greaves,https://render.guildwars2.com/file/044D675DA29AFB786E32612D6B9141CA08D1EFEA/61009.png,,Armor,Fine,[Ljava.lang.String;@7da2a039,[Ljava.lang.String;@6d32fd3b,[Ljava.lang.String;@57e2c7d
176,36,44,97,[&AgGwAAAA],Strong Swindler Mask,https://render.guildwars2.com/file/F1D496205002073C9656A7E6E7550D0041045F0E/61016.png,,Armor,Fine,[Ljava.lang.String;@56bdef7b,[Ljava.lang.String;@3e763efd,[Ljava.lang.String;@4457d72d
177,22,38,13,[&AgGxAAAA],Ravaging Country Coat,https://render.guildwars2.com/file/F03808FFE89B40044671EED2E427053B389BE0A1/61007.png,,Armor,Fine,[Ljava.lang.String;@30be061e,[Ljava.lang.String;@941e145,[Ljava.lang.String;@6cfa746
178,72,360,12,[&AgGyAAAA],Rampager's Sneakthief Coat of Vampirism,https://render.guildwars2.com/file/142DBA7E1144E3A61A02D9C8EC44225F327597F2/561549.png,,Armor,Exotic,[Ljava.lang.String;@7cdbe60d,[Ljava.lang.String;@3c15917e,[Ljava.lang.String;@3ad81470
179,22,32,97,[&AgGzAAAA],Ravaging Swindler Mask,https://render.guildwars2.com/file/F1D496205002073C9656A7E6E7550D0041045F0E/61016.png,,Armor,Fine,[Ljava.lang.String;@41d661fa,[Ljava.lang.String;@629e0c43,[Ljava.lang.String;@7290ef0f
180,27,42,13,[&AgG0AAAA],Ravaging Country Coat,https://render.guildwars2.com/file/F03808FFE89B40044671EED2E427053B389BE0A1/61007.png,,Armor,Fine,[Ljava.lang.String;@8910eb9,[Ljava.lang.String;@7aba67e0,[Ljava.lang.String;@685490e0
181,32,32,65,[&AgG1AAAA],Ravaging Worn Scale Boots,https://render.guildwars2.com/file/9CD8B8786A6F047FD375A7E5301A52320AD60ACC/61012.png,,Armor,Fine,[Ljava.lang.String;@1d49f272,[Ljava.lang.String;@1d2dd3a4,[Ljava.lang.String;@34812286
182,27,35,97,[&AgG2AAAA],Ravaging Swindler Mask,https://render.guildwars2.com/file/F1D496205002073C9656A7E6E7550D0041045F0E/61016.png,,Armor,Fine,[Ljava.lang.String;@781e7766,[Ljava.lang.String;@2a96d075,[Ljava.lang.String;@59d58670
183,80,396,12,[&AgG3AAAA],Aidan's Coat,https://render.guildwars2.com/file/142DBA7E1144E3A61A02D9C8EC44225F327597F2/561549.png,,Armor,Exotic,[Ljava.lang.String;@64fd0ade,[Ljava.lang.String;@6f53f460,[Ljava.lang.String;@735a8487
184,32,48,37,[&AgG4AAAA],Ravaging Magician Coat,https://render.guildwars2.com/file/D1BBAB94232E2AD1F1253D573D45C4DCECDF0E02/61018.png,,Armor,Fine,[Ljava.lang.String;@6497a9a,[Ljava.lang.String;@aee2b77,[Ljava.lang.String;@7a6e2ebe
185,32,40,97,[&AgG5AAAA],Ravaging Swindler Mask,https://render.guildwars2.com/file/F1D496205002073C9656A7E6E7550D0041045F0E/61016.png,,Armor,Fine,[Ljava.lang.String;@5d37e3c8,[Ljava.lang.String;@10e7df5e,[Ljava.lang.String;@6b29fba6
186,37,53,37,[&AgG6AAAA],Ravaging Magician Coat,https://render.guildwars2.com/file/D1BBAB94232E2AD1F1253D573D45C4DCECDF0E02/61018.png,,Armor,Fine,[Ljava.lang.String;@603933a3,[Ljava.lang.String;@2f2b5cf,[Ljava.lang.String;@2cc197e0
187,37,35,65,[&AgG7AAAA],Ravaging Worn Scale Boots,https://render.guildwars2.com/file/9CD8B8786A6F047FD375A7E5301A52320AD60ACC/61012.png,,Armor,Fine,[Ljava.lang.String;@811bd15,[Ljava.lang.String;@211c239f,[Ljava.lang.String;@3657b6be
188,78,256,35,[&AgG8AAAA],Berserker's Sneakthief Sandals of the Citadel,https://render.guildwars2.com/file/B7D77D6B1735D07F4AB93DE2DED06A1FEBB7F3EE/561550.png,,Armor,Exotic,[Ljava.lang.String;@16895903,[Ljava.lang.String;@1375a7d2,[Ljava.lang.String;@53b56ef8
189,37,44,97,[&AgG9AAAA],Ravaging Swindler Mask,https://render.guildwars2.com/file/F1D496205002073C9656A7E6E7550D0041045F0E/61016.png,,Armor,Fine,[Ljava.lang.String;@58dcc076,[Ljava.lang.String;@441db2f,[Ljava.lang.String;@3a34a742
190,23,39,13,[&AgG+AAAA],Honed Country Coat,https://render.guildwars2.com/file/F03808FFE89B40044671EED2E427053B389BE0A1/61007.png,,Armor,Fine,[Ljava.lang.String;@420ecc52,[Ljava.lang.String;@7cef7b15,[Ljava.lang.String;@767d5f04
191,65,330,12,[&AgG/AAAA],Shaman's Sneakthief Coat of the Centaur,https://render.guildwars2.com/file/142DBA7E1144E3A61A02D9C8EC44225F327597F2/561549.png,,Armor,Exotic,[Ljava.lang.String;@69ecf83e,[Ljava.lang.String;@5d34c50d,[Ljava.lang.String;@5a843a6d
192,28,44,13,[&AgHAAAAA],Honed Country Coat,https://render.guildwars2.com/file/F03808FFE89B40044671EED2E427053B389BE0A1/61007.png,,Armor,Fine,[Ljava.lang.String;@461dcb46,[Ljava.lang.String;@483ee6b3,[Ljava.lang.String;@33595e14
193,42,39,65,[&AgHBAAAA],Ravaging Worn Scale Boots,https://render.guildwars2.com/file/9CD8B8786A6F047FD375A7E5301A52320AD60ACC/61012.png,,Armor,Fine,[Ljava.lang.String;@48755d40,[Ljava.lang.String;@609ae8f3,[Ljava.lang.String;@5f2e812d
194,23,33,97,[&AgHCAAAA],Honed Swindler Mask,https://render.guildwars2.com/file/F1D496205002073C9656A7E6E7550D0041045F0E/61016.png,,Armor,Fine,[Ljava.lang.String;@267edd22,[Ljava.lang.String;@44030bf0,[Ljava.lang.String;@73e9aef3
195,33,50,37,[&AgHDAAAA],Honed Magician Coat,https://render.guildwars2.com/file/D1BBAB94232E2AD1F1253D573D45C4DCECDF0E02/61018.png,,Armor,Fine,[Ljava.lang.String;@58e56e4a,[Ljava.lang.String;@8223fb9,[Ljava.lang.String;@5422e9c6
196,73,366,12,[&AgHEAAAA],Shaman's Sneakthief Coat of the Centaur,https://render.guildwars2.com/file/142DBA7E1144E3A61A02D9C8EC44225F327597F2/561549.png,,Armor,Exotic,[Ljava.lang.String;@6a824b87,[Ljava.lang.String;@1966efa3,[Ljava.lang.String;@a0c4c1
197,28,37,97,[&AgHFAAAA],Honed Swindler Mask,https://render.guildwars2.com/file/F1D496205002073C9656A7E6E7550D0041045F0E/61016.png,,Armor,Fine,[Ljava.lang.String;@438f71ca,[Ljava.lang.String;@3b29d44f,[Ljava.lang.String;@151c3f7e
198,38,54,37,[&AgHGAAAA],Honed Magician Coat,https://render.guildwars2.com/file/D1BBAB94232E2AD1F1253D573D45C4DCECDF0E02/61018.png,,Armor,Fine,[Ljava.lang.String;@139c77d0,[Ljava.lang.String;@2ba55548,[Ljava.lang.String;@5e5b77df
199,47,42,65,[&AgHHAAAA],Ravaging Worn Scale Boots,https://render.guildwars2.com/file/9CD8B8786A6F047FD375A7E5301A52320AD60ACC/61012.png,,Armor,Fine,[Ljava.lang.String;@2a4854a5,[Ljava.lang.String;@5a9a94cb,[Ljava.lang.String;@5b9485c5
200,33,42,97,[&AgHIAAAA],Honed Swindler Mask,https://render.guildwars2.com/file/F1D496205002073C9656A7E6E7550D0041045F0E/61016.png,,Armor,Fine,[Ljava.lang.String;@5ef4e4e7,[Ljava.lang.String;@36f16ee0,[Ljava.lang.String;@38439839
201,38,45,97,[&AgHJAAAA],Honed Swindler Mask,https://render.guildwars2.com/file/F1D496205002073C9656A7E6E7550D0041045F0E/61016.png,,Armor,Fine,[Ljava.lang.String;@47069859,[Ljava.lang.String;@3eac9f82,[Ljava.lang.String;@39770d9
202,24,39,13,[&AgHKAAAA],Ravaging Country Coat,https://render.guildwars2.com/file/F03808FFE89B40044671EED2E427053B389BE0A1/61007.png,,Armor,Fine,[Ljava.lang.String;@27b1b2c2,[Ljava.lang.String;@5406223d,[Ljava.lang.String;@e0cf7b0
203,80,396,12,[&AgHLAAAA],Reyna's Coat,https://render.guildwars2.com/file/142DBA7E1144E3A61A02D9C8EC44225F327597F2/561549.png,,Armor,Exotic,[Ljava.lang.String;@36255f10,[Ljava.lang.String;@1ca8dcb4,[Ljava.lang.String;@79da12d6
204,29,45,13,[&AgHMAAAA],Ravaging Country Coat,https://render.guildwars2.com/file/F03808FFE89B40044671EED2E427053B389BE0A1/61007.png,,Armor,Fine,[Ljava.lang.String;@1002cb2a,[Ljava.lang.String;@cc3dbe5,[Ljava.lang.String;@5654fbb5
205,24,33,97,[&AgHNAAAA],Ravaging Swindler Mask,https://render.guildwars2.com/file/F1D496205002073C9656A7E6E7550D0041045F0E/61016.png,,Armor,Fine,[Ljava.lang.String;@7f311f0b,[Ljava.lang.String;@79ecd05c,[Ljava.lang.String;@6b622077
206,52,46,65,[&AgHOAAAA],Ravaging Worn Scale Boots,https://render.guildwars2.com/file/9CD8B8786A6F047FD375A7E5301A52320AD60ACC/61012.png,,Armor,Fine,[Ljava.lang.String;@1a1af7fd,[Ljava.lang.String;@6d246af2,[Ljava.lang.String;@72d5393a
207,34,50,37,[&AgHPAAAA],Ravaging Magician Coat,https://render.guildwars2.com/file/D1BBAB94232E2AD1F1253D573D45C4DCECDF0E02/61018.png,,Armor,Fine,[Ljava.lang.String;@8cede8f,[Ljava.lang.String;@45267574,[Ljava.lang.String;@b1be4d8
208,80,264,35,[&AgHQAAAA],Nika's Boots,https://render.guildwars2.com/file/B7D77D6B1735D07F4AB93DE2DED06A1FEBB7F3EE/561550.png,,Armor,Exotic,[Ljava.lang.String;@505c0068,[Ljava.lang.String;@2e98864a,[Ljava.lang.String;@58e3db38
209,57,49,65,[&AgHRAAAA],Ravaging Worn Scale Boots,https://render.guildwars2.com/file/9CD8B8786A6F047FD375A7E5301A52320AD60ACC/61012.png,,Armor,Fine,[Ljava.lang.String;@c8ad9d8,[Ljava.lang.String;@3ce5d761,[Ljava.lang.String;@56a5bc61
210,66,336,12,[&AgHSAAAA],Cleric's Sneakthief Coat of the Flame Legion,https://render.guildwars2.com/file/142DBA7E1144E3A61A02D9C8EC44225F327597F2/561549.png,,Armor,Exotic,[Ljava.lang.String;@10599796,[Ljava.lang.String;@4ac7d85c,[Ljava.lang.String;@580b50ba
211,39,56,37,[&AgHTAAAA],Ravaging Magician Coat,https://render.guildwars2.com/file/D1BBAB94232E2AD1F1253D573D45C4DCECDF0E02/61018.png,,Armor,Fine,[Ljava.lang.String;@2336b96e,[Ljava.lang.String;@7f8f6fb9,[Ljava.lang.String;@bfe4d2c
212,29,38,97,[&AgHUAAAA],Ravaging Swindler Mask,https://render.guildwars2.com/file/F1D496205002073C9656A7E6E7550D0041045F0E/61016.png,,Armor,Fine,[Ljava.lang.String;@9f25269,[Ljava.lang.String;@1f1967f0,[Ljava.lang.String;@1b6f310d
213,41,57,37,[&AgHVAAAA],Strong Magician Coat,https://render.guildwars2.com/file/D1BBAB94232E2AD1F1253D573D45C4DCECDF0E02/61018.png,,Armor,Fine,[Ljava.lang.String;@62819861,[Ljava.lang.String;@797bff42,[Ljava.lang.String;@2d89317a
214,34,42,97,[&AgHWAAAA],Ravaging Swindler Mask,https://render.guildwars2.com/file/F1D496205002073C9656A7E6E7550D0041045F0E/61016.png,,Armor,Fine,[Ljava.lang.String;@4f8c9a9f,[Ljava.lang.String;@2120419f,[Ljava.lang.String;@7073b16
215,62,53,74,[&AgHXAAAA],Carrion Reinforced Scale Boots,https://render.guildwars2.com/file/17C9516D0F0B2EBA616ED794C00F59411E931702/61014.png,,Armor,Fine,[Ljava.lang.String;@63e1d86d,[Ljava.lang.String;@4892feec,[Ljava.lang.String;@6b1d72d8
216,74,366,12,[&AgHYAAAA],Cleric's Sneakthief Coat of Vampirism,https://render.guildwars2.com/file/142DBA7E1144E3A61A02D9C8EC44225F327597F2/561549.png,,Armor,Exotic,[Ljava.lang.String;@55fc2b26,[Ljava.lang.String;@3833b344,[Ljava.lang.String;@67095f30
217,46,63,37,[&AgHZAAAA],Strong Magician Coat,https://render.guildwars2.com/file/D1BBAB94232E2AD1F1253D573D45C4DCECDF0E02/61018.png,,Armor,Fine,[Ljava.lang.String;@67027abb,[Ljava.lang.String;@5313c866,[Ljava.lang.String;@769fe8d3
218,39,47,97,[&AgHaAAAA],Ravaging Swindler Mask,https://render.guildwars2.com/file/F1D496205002073C9656A7E6E7550D0041045F0E/61016.png,,Armor,Fine,[Ljava.lang.String;@5bc2d9ef,[Ljava.lang.String;@2f61a78e,[Ljava.lang.String;@627c0afc
219,51,68,37,[&AgHbAAAA],Strong Magician Coat,https://render.guildwars2.com/file/D1BBAB94232E2AD1F1253D573D45C4DCECDF0E02/61018.png,,Armor,Fine,[Ljava.lang.String;@6bacaf10,[Ljava.lang.String;@26ec0e2b,[Ljava.lang.String;@49380af
220,41,48,97,[&AgHcAAAA],Strong Swindler Mask,https://render.guildwars2.com/file/F1D496205002073C9656A7E6E7550D0041045F0E/61016.png,,Armor,Fine,[Ljava.lang.String;@63a412b,[Ljava.lang.String;@8e0aad3,[Ljava.lang.String;@4e3b70b2
221,56,74,37,[&AgHdAAAA],Strong Magician Coat,https://render.guildwars2.com/file/D1BBAB94232E2AD1F1253D573D45C4DCECDF0E02/61018.png,,Armor,Fine,[Ljava.lang.String;@56350722,[Ljava.lang.String;@25227d6,[Ljava.lang.String;@f69a37d
222,67,56,74,[&AgHeAAAA],Carrion Reinforced Scale Boots,https://render.guildwars2.com/file/17C9516D0F0B2EBA616ED794C00F59411E931702/61014.png,,Armor,Fine,[Ljava.lang.String;@1ac2ecc2,[Ljava.lang.String;@6430e4af,[Ljava.lang.String;@77cf1368
223,80,396,12,[&AgHfAAAA],Zho's Coat,https://render.guildwars2.com/file/142DBA7E1144E3A61A02D9C8EC44225F327597F2/561549.png,,Armor,Exotic,[Ljava.lang.String;@357f34a7,[Ljava.lang.String;@38566a36,[Ljava.lang.String;@5ba0f40f
224,46,53,97,[&AgHgAAAA],Strong Swindler Mask,https://render.guildwars2.com/file/F1D496205002073C9656A7E6E7550D0041045F0E/61016.png,,Armor,Fine,[Ljava.lang.String;@547bf840,[Ljava.lang.String;@186d3464,[Ljava.lang.String;@1361ea85
225,42,59,37,[&AgHhAAAA],Ravaging Magician Coat,https://render.guildwars2.com/file/D1BBAB94232E2AD1F1253D573D45C4DCECDF0E02/61018.png,,Armor,Fine,[Ljava.lang.String;@4f3d646a,[Ljava.lang.String;@448f2c35,[Ljava.lang.String;@3530fed4
226,47,63,37,[&AgHiAAAA],Ravaging Magician Coat,https://render.guildwars2.com/file/D1BBAB94232E2AD1F1253D573D45C4DCECDF0E02/61018.png,,Armor,Fine,[Ljava.lang.String;@29190f35,[Ljava.lang.String;@da32048,[Ljava.lang.String;@30705b4d
227,63,216,35,[&AgHjAAAA],Carrion Sneakthief Sandals of the Traveler,https://render.guildwars2.com/file/B7D77D6B1735D07F4AB93DE2DED06A1FEBB7F3EE/561550.png,,Armor,Exotic,[Ljava.lang.String;@204d5c9,[Ljava.lang.String;@6385121b,[Ljava.lang.String;@77b0cf43
228,51,57,97,[&AgHkAAAA],Strong Swindler Mask,https://render.guildwars2.com/file/F1D496205002073C9656A7E6E7550D0041045F0E/61016.png,,Armor,Fine,[Ljava.lang.String;@452858cb,[Ljava.lang.String;@61a6673a,[Ljava.lang.String;@2a78b4df
229,52,69,37,[&AgHlAAAA],Ravaging Magician Coat,https://render.guildwars2.com/file/D1BBAB94232E2AD1F1253D573D45C4DCECDF0E02/61018.png,,Armor,Fine,[Ljava.lang.String;@5b43bc04,[Ljava.lang.String;@5caa59a7,[Ljava.lang.String;@e677abf
230,72,60,74,[&AgHmAAAA],Carrion Reinforced Scale Boots,https://render.guildwars2.com/file/17C9516D0F0B2EBA616ED794C00F59411E931702/61014.png,,Armor,Fine,[Ljava.lang.String;@61d6e9e0,[Ljava.lang.String;@2733da42,[Ljava.lang.String;@295ad862
231,56,62,97,[&AgHnAAAA],Strong Swindler Mask,https://render.guildwars2.com/file/F1D496205002073C9656A7E6E7550D0041045F0E/61016.png,,Armor,Fine,[Ljava.lang.String;@1cdded74,[Ljava.lang.String;@4a929ee6,[Ljava.lang.String;@73caac3c
232,42,49,97,[&AgHoAAAA],Ravaging Swindler Mask,https://render.guildwars2.com/file/F1D496205002073C9656A7E6E7550D0041045F0E/61016.png,,Armor,Fine,[Ljava.lang.String;@cacf3ef,[Ljava.lang.String;@7fe91943,[Ljava.lang.String;@21d2ddf6
233,57,74,37,[&AgHpAAAA],Ravaging Magician Coat,https://render.guildwars2.com/file/D1BBAB94232E2AD1F1253D573D45C4DCECDF0E02/61018.png,,Armor,Fine,[Ljava.lang.String;@75f3ebc,[Ljava.lang.String;@6c878633,[Ljava.lang.String;@5b93b9e1
234,43,60,37,[&AgHqAAAA],Honed Magician Coat,https://render.guildwars2.com/file/D1BBAB94232E2AD1F1253D573D45C4DCECDF0E02/61018.png,,Armor,Fine,[Ljava.lang.String;@6c19f208,[Ljava.lang.String;@124d8be9,[Ljava.lang.String;@422b318d
235,75,372,12,[&AgHrAAAA],Sneakthief Coat of Balthazar,https://render.guildwars2.com/file/142DBA7E1144E3A61A02D9C8EC44225F327597F2/561549.png,,Armor,Exotic,[Ljava.lang.String;@431d498,[Ljava.lang.String;@271befa4,[Ljava.lang.String;@59f72a6d
236,47,53,97,[&AgHsAAAA],Ravaging Swindler Mask,https://render.guildwars2.com/file/F1D496205002073C9656A7E6E7550D0041045F0E/61016.png,,Armor,Fine,[Ljava.lang.String;@424bdf87,[Ljava.lang.String;@48545642,[Ljava.lang.String;@304ae623
237,77,63,74,[&AgHtAAAA],Carrion Reinforced Scale Boots,https://render.guildwars2.com/file/17C9516D0F0B2EBA616ED794C00F59411E931702/61014.png,,Armor,Fine,[Ljava.lang.String;@500e1605,[Ljava.lang.String;@4ca54c64,[Ljava.lang.String;@2629e5f4
239,48,65,37,[&AgHvAAAA],Honed Magician Coat,https://render.guildwars2.com/file/D1BBAB94232E2AD1F1253D573D45C4DCECDF0E02/61018.png,,Armor,Fine,[Ljava.lang.String;@41b564ec,[Ljava.lang.String;@612bfce1,[Ljava.lang.String;@78b4acc
240,80,66,74,[&AgHwAAAA],Carrion Reinforced Scale Boots,https://render.guildwars2.com/file/17C9516D0F0B2EBA616ED794C00F59411E931702/61014.png,,Armor,Fine,[Ljava.lang.String;@6ee4198c,[Ljava.lang.String;@41c92b8,[Ljava.lang.String;@3a6eba2e
241,52,58,97,[&AgHxAAAA],Ravaging Swindler Mask,https://render.guildwars2.com/file/F1D496205002073C9656A7E6E7550D0041045F0E/61016.png,,Armor,Fine,[Ljava.lang.String;@676e4a85,[Ljava.lang.String;@2988079d,[Ljava.lang.String;@4961d946
242,57,62,97,[&AgHyAAAA],Ravaging Swindler Mask,https://render.guildwars2.com/file/F1D496205002073C9656A7E6E7550D0041045F0E/61016.png,,Armor,Fine,[Ljava.lang.String;@691a58e,[Ljava.lang.String;@133efdbb,[Ljava.lang.String;@7ae3b4ae
243,53,71,37,[&AgHzAAAA],Honed Magician Coat,https://render.guildwars2.com/file/D1BBAB94232E2AD1F1253D573D45C4DCECDF0E02/61018.png,,Armor,Fine,[Ljava.lang.String;@3d0fe95d,[Ljava.lang.String;@363996a7,[Ljava.lang.String;@528e66fe
244,58,75,37,[&AgH0AAAA],Honed Magician Coat,https://render.guildwars2.com/file/D1BBAB94232E2AD1F1253D573D45C4DCECDF0E02/61018.png,,Armor,Fine,[Ljava.lang.String;@352feec5,[Ljava.lang.String;@77a8bc3c,[Ljava.lang.String;@dde90c0
245,71,236,35,[&AgH1AAAA],Carrion Sneakthief Sandals of the Traveler,https://render.guildwars2.com/file/B7D77D6B1735D07F4AB93DE2DED06A1FEBB7F3EE/561550.png,,Armor,Exotic,[Ljava.lang.String;@2c46ae13,[Ljava.lang.String;@66d52498,[Ljava.lang.String;@54ae3d22
246,43,50,97,[&AgH2AAAA],Honed Swindler Mask,https://render.guildwars2.com/file/F1D496205002073C9656A7E6E7550D0041045F0E/61016.png,,Armor,Fine,[Ljava.lang.String;@2d8fffe7,[Ljava.lang.String;@3420fa73,[Ljava.lang.String;@7b1ef98b
247,44,60,37,[&AgH3AAAA],Ravaging Magician Coat,https://render.guildwars2.com/file/D1BBAB94232E2AD1F1253D573D45C4DCECDF0E02/61018.png,,Armor,Fine,[Ljava.lang.String;@5e7c9ce7,[Ljava.lang.String;@c5e2008,[Ljava.lang.String;@3f1eb092
248,76,378,12,[&AgH4AAAA],Berserker's Sneakthief Coat of Balthazar,https://render.guildwars2.com/file/142DBA7E1144E3A61A02D9C8EC44225F327597F2/561549.png,,Armor,Exotic,[Ljava.lang.String;@3340d45b,[Ljava.lang.String;@961ed70,[Ljava.lang.String;@74c2c234
249,49,66,37,[&AgH5AAAA],Ravaging Magician Coat,https://render.guildwars2.com/file/D1BBAB94232E2AD1F1253D573D45C4DCECDF0E02/61018.png,,Armor,Fine,[Ljava.lang.String;@3e12761e,[Ljava.lang.String;@bc59f8b,[Ljava.lang.String;@d49f9ee
250,48,54,97,[&AgH6AAAA],Honed Swindler Mask,https://render.guildwars2.com/file/F1D496205002073C9656A7E6E7550D0041045F0E/61016.png,,Armor,Fine,[Ljava.lang.String;@6ff85911,[Ljava.lang.String;@42f76076,[Ljava.lang.String;@65e99664
251,80,396,12,[&AgH7AAAA],Vatlaaw's Coat,https://render.guildwars2.com/file/142DBA7E1144E3A61A02D9C8EC44225F327597F2/561549.png,,Armor,Exotic,[Ljava.lang.String;@27ad95be,[Ljava.lang.String;@ab0608b,[Ljava.lang.String;@73bd557b
